211	241	241	242
212	242	241	242
243	273	243	244
214	274	243	244
245	275	245	246
246	246	245	247
247	247	246	248
248	278	247	248
219	249	249	249
220	280	250	250
221	251	251	252
252	252	251	253
253	253	252	254
254	284	253	254
225	255	255	256
226	256	255	256
227	257	257	258
258	258	257	259
229	259	258	259
230	260	260	261
261	291	260	261
262	292	262	263
263	293	262	263
234	294	264	265
265	265	264	266
266	266	265	267
267	297	266	267
238	298	268	268
239	299	269	269
240	270	270	271
271	271	270	271
272	302	272	273
243	273	272	273
244	274	274	274
245	305	275	275
276	306	276	276
277	307	277	278
248	278	277	278
279	309	279	280
250	280	279	280
281	281	281	282
282	282	281	283
283	313	282	283
254	284	284	285
285	285	284	286
286	316	285	286
287	317	287	288
288	318	287	289
289	289	288	290
290	320	289	290
261	291	291	292
262	292	291	292
263	323	293	293
264	324	294	294
295	325	295	296
296	326	295	296
267	297	297	298
268	298	297	298
269	329	299	299
300	330	300	301
301	301	300	302
272	302	301	302
303	333	303	304
304	334	303	304
275	335	305	305
276	336	306	306
277	307	307	308
308	308	307	309
279	309	308	309
310	340	310	311
311	311	310	312
312	312	311	313
283	313	312	314
314	344	313	314
315	345	315	316
286	316	315	316
287	347	317	317
288	318	318	319
319	349	318	319
290	320	320	321
321	321	320	321
322	352	322	323
293	323	322	323
294	324	324	325
295	325	324	325
296	356	326	326
327	357	327	328
328	358	327	328
299	359	329	329
300	360	330	330
331	361	331	332
332	332	331	333
303	333	332	333
304	334	334	335
305	335	334	336
306	336	335	337
337	337	336	338
338	338	337	339
339	339	338	340
310	340	339	340
341	341	341	342
342	342	341	343
343	343	342	344
314	344	343	344
315	375	345	345
346	376	346	346
317	347	347	348
348	378	347	348
319	349	349	350
350	350	349	351
351	351	350	352
322	352	351	353
353	353	352	354
354	354	353	355
355	385	354	355
326	356	356	356
327	387	357	357
328	358	358	359
329	359	358	359
330	390	360	361
331	361	360	361
362	392	362	363
363	393	362	363
364	394	364	365
365	365	364	366
366	366	365	367
367	367	366	368
368	368	367	369
369	369	368	370
370	400	369	370
371	401	371	372
372	402	371	372
373	403	373	374
374	374	373	375
345	375	374	375
346	406	376	377
377	407	376	377
348	378	378	379
379	409	378	379
380	410	380	381
381	411	380	381
382	412	382	383
383	383	382	384
384	414	383	384
355	385	385	386
386	416	385	386
357	387	387	388
388	388	387	389
389	419	388	389
360	390	390	391
391	421	390	391
362	422	392	392
363	393	393	394
364	394	393	394
395	425	395	396
396	396	395	396
397	427	397	398
398	428	397	399
399	399	398	399
370	430	400	400
371	431	401	401
372	432	402	402
373	433	403	404
404	434	403	404
405	435	405	406
376	406	405	406
377	437	407	407
408	438	408	409
379	409	408	409
380	440	410	410
381	441	411	411
382	412	412	413
413	443	412	413
384	444	414	414
415	415	415	416
386	416	415	417
417	417	416	418
418	418	417	419
389	449	418	419
420	450	420	420
391	451	421	421
392	422	422	423
423	423	422	424
424	454	423	424
395	425	425	426
426	426	425	427
397	457	426	427
398	428	428	429
429	429	428	430
400	430	429	431
401	431	430	431
402	462	432	432
403	433	433	433
404	464	434	434
405	465	435	435
436	466	436	436
407	467	437	437
408	468	438	438
439	469	439	440
410	440	439	440
411	441	441	442
442	472	441	442
413	473	443	443
414	444	444	445
445	445	444	446
446	446	445	446
447	477	447	448
448	478	447	448
419	449	449	449
420	480	450	450
421	451	451	452
452	452	451	453
453	483	452	453
424	454	454	455
455	455	454	456
456	486	455	456
427	457	457	457
458	488	458	459
459	489	458	459
460	460	460	461
461	491	460	461
432	462	462	463
463	493	462	463
434	494	464	464
435	495	465	465
436	466	466	467
437	467	466	467
438	498	468	468
439	499	469	469
470	500	470	471
471	501	470	471
442	502	472	472
443	503	473	473
474	504	474	475
475	505	474	475
476	476	476	477
447	507	476	477
448	478	478	479
479	509	478	479
450	510	480	481
481	481	480	482
482	512	481	482
453	513	483	483
484	484	484	485
485	515	484	485
456	486	486	487
487	517	486	487
458	518	488	488
459	489	489	490
490	520	489	490
461	521	491	492
492	522	491	492
463	523	493	493
464	524	494	494
465	495	495	496
496	496	495	497
497	527	496	497
468	528	498	498
469	529	499	500
470	500	499	500
471	531	501	501
472	532	502	502
473	533	503	503
474	534	504	504
475	505	505	506
506	506	505	507
477	507	506	507
508	538	508	508
479	539	509	509
480	540	510	511
511	541	510	511
482	542	512	512
483	513	513	514
514	544	513	514
485	515	515	516
516	546	515	516
487	517	517	518
488	518	517	519
519	519	518	519
490	550	520	520
491	551	521	521
492	522	522	522
493	523	523	524
494	524	523	524
525	555	525	526
526	526	525	527
497	527	526	527
498	558	528	528
499	529	529	529
530	560	530	531
501	531	530	531
502	562	532	532
503	533	533	534
504	534	533	534
535	535	535	536
536	566	535	537
537	567	536	538
508	538	537	538
509	569	539	539
510	540	540	540
511	571	541	541
512	542	542	543
543	573	542	543
514	574	544	544
545	575	545	546
516	576	545	546
547	577	547	548
548	548	547	549
549	549	548	550
520	550	549	550
521	581	551	552
552	552	551	553
553	553	552	554
554	554	553	555
525	555	554	556
556	556	555	557
557	557	556	558
528	558	557	558
559	589	559	560
530	560	559	560
561	591	561	561
532	562	562	563
563	563	562	564
564	564	563	565
565	595	564	565
536	596	566	566
537	567	567	567
568	598	568	569
539	569	568	569
570	600	570	571
541	571	570	571
572	602	572	573
543	573	572	573
544	574	574	575
545	575	574	575
546	606	576	576
547	607	577	577
578	578	578	579
579	579	578	580
580	610	579	580
551	581	581	582
582	582	581	583
583	613	582	583
584	614	584	585
585	615	584	586
586	586	585	587
587	617	586	587
588	618	588	589
559	589	588	589
590	620	590	591
561	591	590	592
592	622	591	592
593	623	593	594
594	594	593	594
565	625	595	595
566	626	596	596
597	627	597	598
568	598	597	598
599	629	599	599
570	600	600	601
601	631	600	601
572	632	602	602
603	633	603	604
604	604	603	605
605	605	604	605
576	636	606	606
577	607	607	608
608	608	607	609
609	639	608	609
580	640	610	611
611	641	610	611
612	642	612	613
583	613	612	613
584	644	614	614
585	645	615	615
616	646	616	616
587	617	617	618
588	618	617	618
619	649	619	620
590	620	619	621
621	651	620	621
592	652	622	622
593	623	623	624
624	654	623	624
595	625	625	626
596	656	625	626
597	627	627	628
628	658	627	628
599	659	629	629
630	660	630	631
601	631	630	631
602	632	632	633
603	663	632	633
634	664	634	635
635	635	634	636
606	636	635	636
637	667	637	638
638	638	637	639
609	639	638	639
610	670	640	640
611	641	641	642
612	642	641	642
643	673	643	643
614	674	644	644
615	675	645	645
616	676	646	647
647	647	646	648
648	648	647	649
619	649	648	649
650	680	650	650
621	681	651	651
622	652	652	653
653	683	652	653
624	684	654	655
655	685	654	655
626	656	656	657
657	687	656	657
628	688	658	658
629	689	659	659
630	690	660	660
661	691	661	661
662	692	662	663
633	663	662	663
634	694	664	664
665	665	665	666
666	696	665	666
637	697	667	667
668	668	668	669
669	699	668	670
640	670	669	670
671	671	671	672
672	702	671	673
643	703	672	673
644	704	674	674
645	705	675	675
646	706	676	676
677	677	677	678
678	708	677	679
679	709	678	679
650	710	680	680
651	681	681	682
682	712	681	682
653	683	683	684
654	684	683	684
655	715	685	685
686	716	686	687
657	687	686	687
658	688	688	689
659	719	688	689
660	720	690	690
661	691	691	692
662	692	691	693
693	723	692	693
664	694	694	695
695	725	694	695
666	726	696	696
667	697	697	698
698	728	697	698
669	699	699	700
700	700	699	701
701	731	700	701
672	702	702	702
673	703	703	704
674	704	703	704
675	735	705	705
676	706	706	707
707	707	706	708
678	708	707	708
679	709	709	710
680	740	709	710
711	741	711	711
682	712	712	713
713	713	712	714
714	744	713	714
685	715	715	715
686	716	716	717
717	747	716	718
718	718	717	718
689	749	719	719
690	720	720	721
721	721	720	722
722	752	721	722
693	723	723	724
724	724	723	724
695	755	725	725
696	756	726	727
727	757	726	727
698	728	728	729
729	759	728	729
730	730	730	731
701	731	730	732
732	732	731	733
733	733	732	734
734	734	733	735
705	735	734	735
736	766	736	737
737	767	736	737
738	768	738	739
739	769	738	739
710	740	740	741
711	741	740	742
742	772	741	742
743	773	743	743
714	744	744	745
745	745	744	746
746	746	745	747
717	747	746	747
748	778	748	749
719	749	748	749
750	780	750	751
751	751	750	752
722	752	751	752
753	783	753	754
754	754	753	755
725	755	754	755
726	786	756	756
727	787	757	757
758	788	758	758
729	759	759	760
760	760	759	761
761	761	760	762
762	762	761	763
763	793	762	763
764	764	764	765
765	795	764	765
736	796	766	766
737	767	767	768
738	768	767	768
739	769	769	770
770	770	769	771
771	801	770	771
742	772	772	773
743	773	772	774
774	804	773	775
775	775	774	776
776	776	775	777
777	777	776	777
748	808	778	778
779	809	779	779
750	810	780	780
781	811	781	782
782	782	781	783
753	783	782	783
784	814	784	785
785	815	784	785
756	816	786	786
757	787	787	788
758	818	787	788
789	789	789	790
790	790	789	791
791	821	790	792
792	792	791	792
763	793	793	794
794	824	793	794
765	825	795	796
766	796	795	796
797	827	797	798
798	798	797	799
799	829	798	799
800	830	800	801
771	801	800	801
802	832	802	803
803	803	802	804
774	804	803	804
805	835	805	806
806	806	805	807
807	837	806	807
778	838	808	808
779	839	809	809
780	840	810	810
781	841	811	811
812	812	812	813
813	843	812	814
784	814	813	814
785	815	815	816
786	816	815	816
817	847	817	817
788	818	818	819
819	819	818	820
820	820	819	821
791	851	820	821
822	852	822	823
823	823	822	824
794	824	823	824
795	825	825	826
826	826	825	826
797	857	827	827
828	858	828	828
799	859	829	829
800	830	830	831
831	861	830	831
802	832	832	833
833	863	832	833
834	864	834	834
805	835	835	836
836	866	835	836
807	837	837	838
808	838	837	838
809	869	839	839
810	870	840	840
811	841	841	842
842	842	841	843
813	843	842	843
844	874	844	844
845	875	845	846
846	876	845	846
817	877	847	848
848	878	847	848
849	879	849	850
850	850	849	851
821	851	850	851
822	852	852	853
853	883	852	853
854	884	854	855
855	855	854	856
856	886	855	856
827	857	857	858
828	888	857	858
829	859	859	860
860	890	859	860
831	861	861	862
862	862	861	863
833	863	862	864
834	864	863	865
865	865	864	865
836	896	866	866
867	867	867	868
868	898	867	869
839	899	868	869
840	870	870	871
871	871	870	872
872	872	871	873
873	873	872	874
844	874	873	875
845	875	874	875
846	876	876	877
847	877	876	877
848	878	878	879
849	879	878	880
880	880	879	881
881	881	880	882
882	882	881	882
853	883	883	884
854	884	883	885
885	885	884	885
856	886	886	887
887	887	886	888
858	888	887	889
889	889	888	889
860	890	890	891
891	891	890	892
892	892	891	893
893	893	892	894
894	894	893	895
895	895	894	896
866	896	895	897
897	897	896	898
868	898	897	898
869	899	899	899
