214	244	243	244
215	275	245	245
246	276	246	247
217	247	246	247
218	248	248	249
219	249	248	249
220	280	250	250
221	281	251	251
222	282	252	252
223	283	253	254
254	284	253	254
255	285	255	256
256	256	255	257
227	287	256	257
228	288	258	258
259	289	259	259
230	290	260	260
231	291	261	261
262	292	262	262
233	263	263	264
264	294	263	264
265	265	265	266
236	266	265	267
267	297	266	267
238	268	268	269
269	299	268	269
240	300	270	270
271	301	271	272
272	302	271	272
243	303	273	273
274	274	274	275
245	275	274	275
246	306	276	277
277	277	276	278
278	278	277	278
279	309	279	280
250	280	279	280
251	311	281	281
252	312	282	282
253	283	283	283
254	314	284	284
255	285	285	286
286	316	285	286
257	287	287	287
258	318	288	288
259	319	289	289
260	290	290	291
261	291	290	291
262	322	292	293
293	323	292	293
264	294	294	295
295	325	294	295
296	326	296	296
267	327	297	297
298	328	298	299
269	329	298	299
270	330	300	300
271	301	301	301
272	332	302	302
273	303	303	304
304	304	303	305
305	305	304	306
276	306	305	306
307	337	307	308
308	308	307	309
279	309	308	309
310	340	310	311
281	311	310	311
282	312	312	313
313	313	312	314
284	344	313	314
315	345	315	315
286	316	316	317
317	317	316	318
288	318	317	318
289	319	319	320
320	350	319	321
321	321	320	322
292	322	321	322
293	353	323	323
324	354	324	324
295	355	325	325
296	356	326	326
297	357	327	327
298	358	328	328
299	359	329	329
300	330	330	331
331	361	330	331
302	362	332	333
333	363	332	333
334	364	334	335
335	335	334	336
336	366	335	336
307	337	337	338
338	368	337	338
339	369	339	339
310	370	340	340
341	371	341	341
342	372	342	343
343	343	342	344
314	344	343	344
315	345	345	346
346	376	345	347
347	347	346	348
348	378	347	349
349	379	348	349
320	350	350	351
351	381	350	351
352	382	352	352
323	353	353	354
324	384	353	354
325	385	355	355
326	386	356	357
327	357	356	358
328	358	357	358
329	389	359	359
360	390	360	361
331	361	360	361
332	392	362	362
333	363	363	363
334	394	364	364
365	395	365	365
336	396	366	367
367	397	366	367
338	398	368	368
339	399	369	369
340	400	370	370
341	401	371	371
342	372	372	373
373	373	372	374
374	374	373	375
375	405	374	375
346	376	376	377
377	377	376	377
348	408	378	378
349	409	379	379
380	410	380	381
351	381	380	381
352	412	382	383
383	383	382	383
354	414	384	384
355	415	385	385
356	386	386	386
387	417	387	388
388	418	387	388
359	389	389	389
360	420	390	390
391	421	391	392
362	392	391	393
393	393	392	394
364	394	393	395
365	395	394	395
366	426	396	396
367	427	397	397
368	428	398	398
369	399	399	400
370	430	399	400
371	431	401	401
402	432	402	403
403	433	402	404
404	404	403	404
375	405	405	406
406	406	405	407
407	437	406	407
378	438	408	408
379	409	409	410
380	410	409	410
411	411	411	412
382	412	411	413
413	443	412	413
384	444	414	414
385	415	415	416
416	446	415	416
387	447	417	417
388	418	418	419
419	449	418	419
390	450	420	420
391	421	421	421
422	452	422	423
423	453	422	423
424	454	424	425
425	425	424	426
396	426	425	426
397	457	427	427
398	428	428	429
429	459	428	429
400	430	430	431
401	431	430	431
402	462	432	432
403	433	433	434
434	434	433	435
435	435	434	436
436	436	435	437
407	437	436	437
408	468	438	438
439	469	439	440
440	440	439	441
441	441	440	442
442	442	441	443
413	443	442	443
414	474	444	444
445	475	445	445
416	446	446	447
417	447	446	447
448	478	448	449
419	479	448	449
420	450	450	451
451	451	450	452
422	452	451	452
423	483	453	453
424	484	454	454
455	485	455	456
456	486	455	456
427	457	457	458
458	488	457	458
429	489	459	459
460	490	460	461
461	461	460	462
432	462	461	462
463	493	463	464
464	464	463	465
465	465	464	466
466	496	465	466
467	497	467	468
438	498	467	468
439	499	469	470
470	470	469	471
471	471	470	472
472	472	471	473
473	473	472	474
444	474	473	474
445	475	475	476
476	506	475	477
477	507	476	477
448	508	478	478
449	479	479	479
480	510	480	481
481	511	480	481
482	512	482	482
453	483	483	484
454	484	483	484
455	515	485	485
456	486	486	487
487	487	486	488
458	488	487	488
459	489	489	490
460	490	489	490
491	491	491	492
492	522	491	493
463	493	492	493
494	494	494	495
495	525	494	495
466	526	496	496
467	527	497	497
468	528	498	498
469	529	499	499
500	500	500	501
501	531	500	502
502	502	501	503
503	533	502	503
504	534	504	505
505	505	504	506
476	506	505	506
477	507	507	507
478	508	508	509
509	539	508	509
480	540	510	510
481	511	511	512
482	512	511	512
513	543	513	514
514	544	513	514
485	545	515	515
516	516	516	517
517	547	516	518
518	548	517	518
519	549	519	520
520	520	519	521
521	551	520	521
492	522	522	523
523	523	522	524
524	524	523	525
495	525	524	525
496	526	526	527
497	527	526	527
498	558	528	528
499	529	529	530
530	560	529	530
501	561	531	531
532	562	532	532
503	563	533	533
504	534	534	535
535	565	534	535
536	566	536	537
537	537	536	538
538	568	537	538
509	569	539	539
510	540	540	541
541	541	540	542
542	542	541	543
513	543	542	543
514	574	544	544
515	545	545	546
546	546	545	547
517	547	546	547
518	578	548	548
519	579	549	550
550	580	549	550
521	551	551	552
552	582	551	552
553	583	553	554
554	554	553	555
555	555	554	556
556	556	555	557
557	557	556	558
528	558	557	558
559	589	559	560
530	560	559	560
531	591	561	561
532	592	562	563
533	563	562	563
564	594	564	565
535	565	564	565
536	596	566	566
567	567	567	568
538	568	567	569
539	599	568	569
570	600	570	571
571	571	570	572
572	572	571	573
573	603	572	573
544	604	574	575
575	605	574	575
576	606	576	577
577	577	576	578
548	578	577	578
549	609	579	579
550	580	580	581
581	611	580	581
552	582	582	583
553	583	582	583
584	614	584	585
585	585	584	586
586	616	585	587
587	587	586	587
588	618	588	589
559	589	588	589
590	620	590	591
561	591	590	591
562	592	592	593
593	623	592	593
564	594	594	595
595	625	594	595
566	596	596	597
597	597	596	598
598	628	597	598
569	599	599	599
570	630	600	600
601	631	601	602
602	602	601	602
573	633	603	603
574	634	604	604
575	635	605	605
576	606	606	607
607	607	606	608
608	638	607	608
579	609	609	610
610	640	609	610
581	641	611	611
612	642	612	613
613	613	612	614
584	614	613	614
615	645	615	616
586	616	615	616
617	647	617	618
588	618	617	618
619	649	619	620
590	650	619	620
621	621	621	622
622	622	621	623
593	623	622	624
624	654	623	624
595	655	625	625
626	656	626	627
627	657	626	627
598	628	628	629
629	659	628	629
600	660	630	630
601	631	631	632
632	662	631	632
603	663	633	633
604	664	634	634
605	635	635	635
636	666	636	637
637	667	636	637
608	638	638	639
639	669	638	639
610	640	640	640
611	671	641	641
612	642	642	643
643	643	642	644
644	674	643	644
615	645	645	646
646	646	645	647
617	647	646	647
648	648	648	649
619	679	648	649
620	650	650	651
651	651	650	652
652	682	651	652
653	653	653	654
624	684	653	654
625	655	655	656
626	656	655	656
627	657	657	658
658	688	657	658
629	689	659	659
630	690	660	661
661	691	660	661
632	692	662	663
633	663	662	663
634	664	664	665
665	665	664	666
636	666	665	666
637	697	667	667
668	698	668	669
639	669	668	669
670	700	670	671
641	701	670	671
672	702	672	673
673	703	672	673
644	674	674	675
675	675	674	676
676	676	675	677
677	677	676	678
678	708	677	678
649	679	679	680
680	680	679	681
681	711	680	681
652	682	682	683
683	713	682	683
654	684	684	685
685	715	684	685
686	716	686	687
687	717	686	687
658	718	688	688
659	719	689	689
660	690	690	690
661	721	691	691
662	722	692	693
693	693	692	694
694	694	693	695
695	695	694	696
696	696	695	697
667	697	696	697
668	698	698	699
699	699	698	700
670	700	699	700
671	731	701	701
672	732	702	702
673	703	703	704
704	704	703	705
705	705	704	706
706	706	705	707
707	737	706	707
678	738	708	708
709	739	709	710
710	740	709	710
681	711	711	712
712	742	711	712
683	743	713	713
714	714	714	715
685	745	714	715
686	746	716	716
687	717	717	718
688	748	717	718
689	749	719	719
720	750	720	721
691	721	720	721
692	752	722	722
723	753	723	724
724	724	723	725
725	725	724	726
726	726	725	727
727	757	726	728
728	758	727	729
729	729	728	730
730	760	729	730
701	761	731	731
702	732	732	733
733	733	732	734
734	764	733	734
735	765	735	736
736	736	735	737
707	737	736	737
708	768	738	738
709	739	739	739
710	740	740	741
741	771	740	742
712	742	741	742
713	743	743	744
744	774	743	744
715	775	745	746
716	746	745	746
747	747	747	748
718	778	747	748
719	779	749	749
720	780	750	751
751	781	750	751
722	752	752	752
723	783	753	753
754	784	754	755
755	755	754	756
756	786	755	756
727	787	757	757
728	788	758	758
759	789	759	760
730	760	759	760
731	761	761	762
762	792	761	762
763	793	763	763
734	794	764	764
735	765	765	766
766	796	765	766
767	797	767	767
738	768	768	769
769	769	768	770
770	800	769	770
741	771	771	772
772	772	771	773
773	773	772	773
744	804	774	774
745	805	775	775
776	806	776	777
777	807	776	777
748	778	778	778
749	809	779	779
750	780	780	780
751	781	781	782
782	812	781	782
753	813	783	783
754	814	784	784
785	815	785	785
756	816	786	786
757	787	787	787
758	818	788	788
759	789	789	790
790	790	789	791
791	791	790	791
762	792	792	793
763	823	792	793
764	794	794	794
795	825	795	795
766	826	796	796
767	827	797	798
798	798	797	799
799	799	798	800
770	800	799	801
801	831	800	801
802	832	802	803
803	833	802	803
774	834	804	804
775	835	805	805
776	836	806	806
777	807	807	808
808	808	807	809
779	839	808	809
810	840	810	811
811	811	810	812
782	812	811	812
783	843	813	813
784	844	814	814
785	815	815	816
786	816	815	817
817	847	816	817
788	818	818	819
819	849	818	819
820	850	820	821
821	821	820	822
822	852	821	822
793	853	823	823
824	854	824	825
795	825	824	826
796	826	825	826
797	857	827	828
828	828	827	828
829	859	829	830
830	860	829	830
801	831	831	832
802	832	831	832
803	863	833	834
804	834	833	834
805	835	835	835
806	836	836	837
837	867	836	837
838	868	838	838
809	869	839	839
810	870	840	841
841	871	840	841
842	872	842	843
813	843	842	843
814	844	844	845
845	845	844	846
846	876	845	846
817	847	847	848
848	848	847	849
819	849	848	849
820	850	850	851
851	881	850	851
822	882	852	852
823	883	853	853
824	854	854	855
855	885	854	855
856	856	856	857
827	857	856	857
858	888	858	859
829	859	858	859
830	860	860	861
861	861	860	862
862	892	861	862
833	863	863	863
864	894	864	865
865	865	864	866
866	866	865	867
837	867	866	867
838	898	868	869
839	869	868	869
840	870	870	870
841	871	871	872
842	872	871	873
873	873	872	874
874	874	873	875
875	875	874	875
846	876	876	877
877	877	876	878
878	878	877	879
879	879	878	880
880	880	879	881
851	881	880	881
852	882	882	883
853	883	882	884
884	884	883	884
855	885	885	886
886	886	885	887
887	887	886	888
858	888	887	888
889	889	889	890
890	890	889	891
891	891	890	892
862	892	891	893
893	893	892	894
864	894	893	894
895	895	895	896
896	896	895	897
897	897	896	898
868	898	897	899
899	899	898	899
